#Time (us) ; Current (mA) ; Voltage (V) ; PC ; IRQ 
2068246453 ; 7.44499 ; 3.29849 ; 0 ; 0
2068246613 ; 7.46204 ; 3.29849 ; 0 ; 0
2068246773 ; 7.45352 ; 3.29849 ; 0 ; 0
2068246933 ; 7.47787 ; 3.29849 ; 0 ; 0
2068247093 ; 7.46934 ; 3.29849 ; 0 ; 0
2068247253 ; 7.46691 ; 3.29849 ; 0 ; 0
2068247413 ; 7.4596 ; 3.29849 ; 0 ; 0
2068247573 ; 7.45717 ; 3.29849 ; 0 ; 0
2068247733 ; 7.45108 ; 3.29849 ; 0 ; 0
2068247893 ; 7.46691 ; 3.29849 ; 0 ; 0
2068248053 ; 7.46813 ; 3.29849 ; 0 ; 0
2068248213 ; 7.46447 ; 3.29849 ; 0 ; 0
2068248373 ; 7.46447 ; 3.29849 ; 0 ; 0
2068248533 ; 7.4596 ; 3.29849 ; 0 ; 0
2068248693 ; 7.44256 ; 3.29849 ; 0 ; 0
2068248853 ; 7.47178 ; 3.29849 ; 0 ; 0
2068249013 ; 7.45595 ; 3.29849 ; 0 ; 0
2068249173 ; 7.46447 ; 3.29849 ; 0 ; 0
2068249333 ; 7.46204 ; 3.29849 ; 0 ; 0
2068249493 ; 7.44986 ; 3.29849 ; 0 ; 0
2068249653 ; 7.45717 ; 3.29849 ; 0 ; 0
2068249813 ; 7.45352 ; 3.29849 ; 0 ; 0
2068249973 ; 7.47665 ; 3.29849 ; 0 ; 0
2068250133 ; 7.46447 ; 3.29849 ; 0 ; 0
2068250293 ; 7.46204 ; 3.29849 ; 0 ; 0
2068250453 ; 7.47178 ; 3.29849 ; 0 ; 0
2068250613 ; 7.45595 ; 3.29849 ; 0 ; 0
2068250773 ; 7.47421 ; 3.29849 ; 0 ; 0
2068250933 ; 7.45352 ; 3.29849 ; 0 ; 0
2068251093 ; 9.31257 ; 3.29849 ; 0 ; 0
2068251253 ; 27.891 ; 3.29849 ; 0 ; 0
2068251413 ; 28.619 ; 3.29971 ; 0 ; 0
2068251573 ; 29.3982 ; 3.29971 ; 0 ; 0
2068251733 ; 29.7098 ; 3.29971 ; 0 ; 0
2068251893 ; 29.565 ; 3.29971 ; 0 ; 0
2068252053 ; 28.8235 ; 3.29971 ; 0 ; 0
2068252213 ; 29.5577 ; 3.29971 ; 0 ; 0
2068252373 ; 28.8077 ; 3.29971 ; 0 ; 0
2068252533 ; 29.1109 ; 3.29971 ; 0 ; 0
